sample_id,Animal_No,body_weight,body_weight_change_percent,body_weight_change,genotype,diet,date_time,XT+YT,XT,VO2(3),VCO2(3),Temp,RER,H(3),Flow,Feed1,Drink
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 16:46:00,645,407,72,63,21.8,0.883,0.352,0.43,0.06,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 16:56:00,108,63,71,62,21.8,0.876,0.347,0.45,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:06:00,329,212,69,62,21.7,0.903,0.34,0.44,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:16:00,426,281,83,76,21.7,0.917,0.411,0.45,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:26:00,45,30,77,70,21.7,0.905,0.383,0.46,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:36:00,441,234,76,68,21.7,0.901,0.374,0.46,0.07,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:46:00,436,120,71,62,21.7,0.875,0.35,0.44,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 17:56:00,336,186,108,99,21.7,0.919,0.534,0.46,0.16,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:06:00,1398,826,107,98,21.8,0.915,0.532,0.44,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:16:00,1525,874,121,112,21.9,0.925,0.601,0.45,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:26:00,974,548,108,101,21.9,0.932,0.537,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:36:00,902,534,113,104,21.9,0.928,0.559,0.45,0.1,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:46:00,1026,592,105,98,21.9,0.93,0.522,0.46,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 18:56:00,1123,681,128,116,21.9,0.91,0.633,0.46,0.13,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:06:00,1657,1021,111,104,22,0.94,0.551,0.44,0.01,0.02
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:16:00,187,118,118,109,22,0.926,0.586,0.45,0.11,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:26:00,1310,832,106,100,22,0.945,0.53,0.46,0.03,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:36:00,2105,1248,114,106,22,0.935,0.565,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:46:00,960,579,122,113,21.9,0.93,0.606,0.45,0.13,0.02
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 19:56:00,1469,941,112,106,22,0.949,0.559,0.46,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:06:00,1000,612,113,105,22,0.934,0.56,0.44,0.12,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:16:00,1021,626,131,123,22,0.938,0.653,0.45,0.03,0.11
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:26:00,907,628,113,107,22.1,0.953,0.563,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:36:00,434,271,96,91,22,0.946,0.481,0.44,0.09,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:46:00,234,204,75,69,21.9,0.926,0.373,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 20:56:00,571,376,69,64,21.9,0.925,0.345,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:06:00,1336,820,99,95,21.9,0.963,0.496,0.46,0.1,0.11
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:16:00,1338,817,125,120,21.9,0.959,0.624,0.45,0.11,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:26:00,1382,891,108,105,22,0.975,0.543,0.45,0.09,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:36:00,691,441,104,101,22,0.973,0.523,0.45,0.04,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:46:00,887,541,122,117,22,0.961,0.609,0.46,0.14,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 21:56:00,1163,760,120,116,22,0.964,0.603,0.45,0,0.18
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:06:00,636,370,95,92,21.9,0.97,0.478,0.46,0.07,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:16:00,711,408,93,89,21.9,0.958,0.466,0.46,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:26:00,974,595,140,134,21.9,0.958,0.7,0.46,0.12,0.14
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:36:00,1349,879,107,103,21.9,0.96,0.537,0.46,0.04,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:46:00,498,254,121,116,22,0.962,0.605,0.46,0.2,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 22:56:00,1164,730,100,97,22,0.967,0.501,0.45,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:06:00,2276,1390,116,113,21.9,0.97,0.583,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:16:00,830,471,96,92,21.9,0.961,0.478,0.45,0,0.02
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:26:00,413,258,91,85,21.8,0.936,0.454,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:36:00,98,56,85,80,21.8,0.941,0.425,0.43,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:46:00,476,255,74,69,21.7,0.935,0.368,0.44,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-14 23:56:00,1263,717,102,98,21.8,0.962,0.51,0.45,0,0.11
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:06:00,1053,668,138,132,21.9,0.956,0.687,0.46,0.13,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:16:00,1278,789,127,121,21.9,0.958,0.633,0.45,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:26:00,895,523,127,121,22,0.949,0.635,0.45,0.2,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:36:00,749,451,94,89,21.9,0.95,0.469,0.46,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:46:00,1228,780,112,107,21.9,0.956,0.561,0.46,0,0.17
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 00:56:00,755,363,89,85,21.9,0.95,0.445,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:06:00,523,305,88,81,21.8,0.924,0.437,0.45,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:16:00,128,78,82,78,21.7,0.95,0.409,0.44,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:26:00,129,80,79,75,21.7,0.95,0.392,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:36:00,155,90,78,74,21.7,0.951,0.388,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:46:00,166,112,78,74,21.7,0.944,0.389,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 01:56:00,78,27,77,71,21.7,0.928,0.38,0.46,0,0.11
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:06:00,74,34,77,70,21.7,0.916,0.381,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:16:00,56,47,77,70,21.7,0.915,0.379,0.46,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:26:00,509,320,96,87,21.7,0.91,0.474,0.45,0.17,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:36:00,965,605,108,102,21.8,0.937,0.54,0.45,0.05,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:46:00,599,329,127,120,21.9,0.944,0.632,0.45,0.02,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 02:56:00,1284,764,117,111,21.9,0.949,0.584,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:06:00,928,512,125,119,21.9,0.949,0.625,0.45,0.2,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:16:00,764,375,92,87,21.9,0.944,0.459,0.44,0.02,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:26:00,997,572,112,106,21.8,0.95,0.559,0.44,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:36:00,376,191,93,89,21.8,0.956,0.466,0.44,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:46:00,201,69,96,89,21.7,0.927,0.478,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 03:56:00,60,36,81,76,21.7,0.933,0.403,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:06:00,81,55,75,70,21.7,0.941,0.372,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:16:00,61,31,73,69,21.7,0.937,0.365,0.45,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:26:00,64,39,69,65,21.7,0.939,0.345,0.44,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:36:00,109,68,74,68,21.7,0.929,0.366,0.46,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:46:00,187,89,76,69,21.7,0.915,0.375,0.45,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 04:56:00,186,107,75,69,21.7,0.916,0.373,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:06:00,427,250,84,77,21.7,0.919,0.418,0.46,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:16:00,644,369,112,102,21.8,0.911,0.552,0.46,0.08,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:26:00,86,36,70,62,21.7,0.886,0.347,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:36:00,335,302,68,60,21.7,0.889,0.334,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:46:00,96,54,71,65,21.7,0.908,0.353,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 05:56:00,78,48,72,63,21.7,0.877,0.355,0.46,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:06:00,531,266,109,95,21.7,0.866,0.536,0.45,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:16:00,741,437,110,95,21.7,0.865,0.541,0.45,0.16,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:26:00,1062,614,105,94,21.9,0.899,0.516,0.46,0.04,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:36:00,225,122,96,89,21.9,0.926,0.477,0.46,0.14,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:46:00,54,22,73,66,21.8,0.904,0.362,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 06:56:00,89,61,69,62,21.8,0.906,0.34,0.44,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:06:00,59,31,66,60,21.7,0.904,0.326,0.44,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:16:00,78,34,77,71,21.7,0.927,0.38,0.47,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:26:00,84,65,75,70,21.7,0.929,0.373,0.47,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:36:00,127,93,73,67,21.7,0.924,0.36,0.45,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:46:00,727,431,110,102,21.7,0.928,0.548,0.45,0.03,0.15
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 07:56:00,1060,608,90,83,21.8,0.928,0.447,0.45,0.29,0.11
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:06:00,1672,1073,116,111,21.8,0.959,0.58,0.46,0.06,0.12
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:16:00,681,417,111,105,21.8,0.951,0.552,0.45,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:26:00,1079,613,114,108,21.8,0.947,0.569,0.46,0,0.12
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:36:00,237,212,91,86,21.7,0.942,0.453,0.45,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:46:00,62,59,74,70,21.7,0.94,0.371,0.43,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 08:56:00,78,66,75,71,21.7,0.94,0.374,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:06:00,73,60,73,68,21.7,0.932,0.363,0.45,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:16:00,294,160,78,73,21.7,0.937,0.389,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:26:00,357,188,83,77,21.7,0.939,0.411,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:36:00,21,9,81,75,21.7,0.937,0.401,0.45,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:46:00,62,38,71,64,21.7,0.9,0.349,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 09:56:00,36,34,72,64,21.7,0.881,0.356,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:06:00,74,56,69,61,21.7,0.885,0.34,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:16:00,523,247,72,64,21.6,0.886,0.355,0.46,0.01,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:26:00,46,20,82,73,21.7,0.898,0.403,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:36:00,58,35,69,62,21.7,0.904,0.341,0.45,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:46:00,78,44,73,65,21.7,0.886,0.361,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 10:56:00,538,471,73,65,21.6,0.888,0.358,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:06:00,263,168,72,64,21.6,0.89,0.357,0.45,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:16:00,974,576,106,95,21.7,0.894,0.521,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:26:00,1310,733,94,83,21.8,0.887,0.463,0.45,0.1,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:36:00,919,496,84,75,21.7,0.89,0.415,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:46:00,444,306,94,87,21.7,0.921,0.468,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 11:56:00,95,83,84,77,21.7,0.917,0.416,0.47,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:06:00,38,13,73,65,21.7,0.892,0.357,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:16:00,149,99,70,62,21.7,0.88,0.343,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:26:00,43,35,71,61,21.6,0.86,0.346,0.46,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:36:00,91,84,70,60,21.6,0.85,0.343,0.45,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:46:00,91,78,70,59,21.6,0.841,0.339,0.45,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 12:56:00,19,1,69,58,21.6,0.837,0.336,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:06:00,173,118,66,56,21.6,0.86,0.321,0.45,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:16:00,20,5,68,56,21.6,0.833,0.328,0.44,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:26:00,345,205,81,70,21.6,0.865,0.397,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:36:00,428,230,81,71,21.6,0.876,0.4,0.45,0.04,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:46:00,26,9,72,61,21.7,0.852,0.35,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 13:56:00,49,18,68,60,21.7,0.88,0.332,0.46,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:06:00,7,1,69,60,21.6,0.871,0.34,0.46,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:16:00,109,49,68,59,21.6,0.874,0.332,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:26:00,63,34,69,59,21.6,0.865,0.336,0.44,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:36:00,74,54,73,62,21.7,0.848,0.357,0.46,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:46:00,309,138,71,60,21.6,0.849,0.347,0.44,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 14:56:00,291,172,77,66,21.6,0.863,0.376,0.45,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:06:00,262,156,82,72,21.6,0.881,0.403,0.44,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:16:00,339,178,70,60,21.7,0.862,0.342,0.44,0.18,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:26:00,68,27,79,69,21.7,0.877,0.386,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:36:00,49,27,77,68,21.7,0.884,0.38,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:46:00,68,51,72,64,21.6,0.892,0.354,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 15:56:00,94,71,74,65,21.6,0.887,0.363,0.46,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:06:00,26,6,67,60,21.6,0.897,0.328,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:16:00,50,18,65,58,21.6,0.894,0.321,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:26:00,102,62,65,57,21.6,0.879,0.319,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:36:00,413,211,77,69,21.6,0.9,0.378,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:46:00,727,433,102,89,21.8,0.872,0.5,0.47,0.08,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 16:56:00,155,58,73,63,21.7,0.865,0.359,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:06:00,53,23,80,71,21.7,0.89,0.395,0.46,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:16:00,94,77,81,71,21.7,0.87,0.398,0.46,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:26:00,248,194,83,73,21.6,0.873,0.409,0.46,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:36:00,502,296,81,71,21.6,0.871,0.399,0.47,0.06,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:46:00,44,14,73,63,21.7,0.864,0.357,0.45,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 17:56:00,107,59,72,65,21.7,0.897,0.356,0.44,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:06:00,735,424,116,105,21.7,0.902,0.575,0.46,0.1,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:16:00,391,187,93,84,21.7,0.905,0.459,0.47,0,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:26:00,45,20,90,82,21.7,0.903,0.447,0.45,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:36:00,1023,594,81,72,21.7,0.889,0.4,0.45,0.04,0.01
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:46:00,1267,802,136,124,21.7,0.912,0.675,0.46,0.13,0.12
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 18:56:00,1653,994,109,100,21.7,0.916,0.54,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:06:00,1355,830,135,123,21.8,0.914,0.668,0.46,0.11,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:16:00,1453,917,108,99,21.8,0.913,0.537,0.47,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:26:00,729,481,122,114,21.8,0.933,0.608,0.46,0.08,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:36:00,744,456,132,123,21.8,0.93,0.658,0.46,0.14,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:46:00,1711,1073,119,113,21.8,0.949,0.592,0.46,0,0.09
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 19:56:00,998,652,144,136,21.8,0.944,0.717,0.46,0.1,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:06:00,897,588,104,99,21.8,0.952,0.521,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:16:00,601,344,99,94,21.8,0.946,0.493,0.45,0.13,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:26:00,894,511,113,108,21.8,0.953,0.566,0.45,0.01,0.13
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:36:00,1605,978,116,111,21.8,0.954,0.58,0.46,0,0.03
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:46:00,643,387,106,101,21.8,0.959,0.528,0.46,0.22,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 20:56:00,1137,727,120,115,21.8,0.96,0.598,0.46,0,0.05
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:06:00,459,254,133,129,21.9,0.964,0.668,0.46,0.17,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:16:00,713,437,120,116,21.8,0.97,0.602,0.46,0,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:26:00,981,598,131,126,21.8,0.967,0.655,0.46,0,0.06
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:36:00,894,596,112,108,21.8,0.963,0.56,0.46,0.04,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:46:00,937,527,99,96,21.8,0.962,0.498,0.45,0.06,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 21:56:00,1471,916,118,115,21.8,0.974,0.594,0.45,0,0.02
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:06:00,810,383,86,81,21.8,0.94,0.427,0.46,0.09,0.02
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:16:00,884,528,114,110,21.8,0.958,0.572,0.45,0.05,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:26:00,1132,519,128,123,21.8,0.963,0.641,0.46,0.01,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:36:00,1047,601,122,117,21.8,0.963,0.61,0.46,0.06,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:46:00,1570,577,93,91,21.8,0.971,0.468,0.45,0,0.07
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 22:56:00,1251,215,89,85,21.8,0.959,0.444,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:06:00,1177,457,93,88,21.7,0.949,0.465,0.46,0,0.04
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:16:00,1302,732,125,121,21.8,0.969,0.625,0.46,0,0.1
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:26:00,669,352,125,120,21.9,0.954,0.627,0.46,0.32,0.08
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:36:00,1538,436,103,99,21.9,0.96,0.517,0.46,0.01,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:46:00,823,140,98,92,21.8,0.939,0.489,0.46,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-15 23:56:00,469,110,86,83,21.7,0.96,0.431,0.45,0,0
Box-7,18,25.8,59.7,0.675,C57Bl6n,chow,2017-03-16 00:06:00,159,61,86,83,21.7,0.968,0.431,0.46,0,0.01
